season,week,date,away,home,opener,close,proj,edge,rec,tier,result,clv,clv_pts,margin,proj_err,vegas_err,proj_vs_vegas,actual
2021,3,09/18/21,Ball State,Wyoming,55.0,53.0,56.1,1.1,,,,,,,0.9,4.0,3.1,57.0
2021,3,09/18/21,Georgia Southern,Arkansas,52.5,52.5,46.8,-5.7,UNDER,STRONG,LOSS,-,0.0,-2.5,8.2,2.5,-5.7,55.0
2021,3,09/18/21,Northwestern,Duke,50.0,50.0,51.9,1.9,,,,,,,1.1,3.0,1.9,53.0
2021,3,09/18/21,Mississippi State,Memphis,64.0,63.5,59.7,-4.3,UNDER,LEAN,WIN,+,0.5,4.0,0.3,-3.5,-3.8,60.0
2021,3,09/18/21,Colorado State,Toledo,58.5,59.0,56.1,-2.4,,,,,,,-28.1,-31.0,-2.9,28.0
2021,3,09/18/21,Arkansas State,Washington,58.5,58.5,56.2,-2.3,,,,,,,-1.2,-3.5,-2.3,55.0
2021,3,09/18/21,Middle Tennessee,UTSA,57.5,59.5,59.1,1.6,,,,,,,-19.1,-19.5,-0.4,40.0
2021,3,09/18/21,Old Dominion,Liberty,54.0,52.5,46.0,-8.0,UNDER,STRONG,LOSS,+,1.5,-8.0,16.0,9.5,-6.5,62.0
2021,3,09/18/21,East Carolina,Marshall,53.5,58.5,57.7,4.2,OVER,LEAN,WIN,+,5.0,26.5,22.3,21.5,-0.8,80.0
2021,3,09/18/21,Charlotte,Georgia State,64.5,63.0,60.4,-4.1,UNDER,LEAN,WIN,+,1.5,35.5,-31.4,-34.0,-2.6,29.0
2021,3,09/18/21,Florida International,Texas Tech,55.5,54.0,53.9,-1.6,,,,,,,21.1,21.0,-0.1,75.0
2021,3,09/18/21,Utah,San Diego State,44.5,43.0,51.5,7.0,OVER,STRONG,WIN,-,-1.5,19.5,12.5,21.0,8.5,64.0
2021,3,09/18/21,Troy,Southern Miss,51.5,49.5,46.8,-4.7,UNDER,LEAN,WIN,+,2.0,21.5,-16.8,-19.5,-2.7,30.0
2021,3,09/18/21,South Carolina,Georgia,48.0,47.5,45.1,-2.9,,,,,,,7.9,5.5,-2.4,53.0
2021,3,09/18/21,Virginia,North Carolina,64.5,66.5,62.5,-2.0,,,,,,,35.5,31.5,-4.0,98.0
2021,3,09/18/21,UAB,North Texas,57.0,58.0,58.1,1.1,,,,,,,-12.1,-12.0,0.1,46.0
2021,3,09/18/21,Utah State,Air Force,51.5,54.5,50.4,-1.1,,,,,,,43.6,39.5,-4.1,94.0
2021,3,09/18/21,Central Michigan,LSU,61.5,60.5,62.4,0.9,,,,,,,7.6,9.5,1.9,70.0
2021,3,09/18/21,Auburn,Penn State,53.0,52.5,46.6,-6.4,UNDER,STRONG,WIN,+,0.5,5.0,1.4,-4.5,-5.9,48.0
2021,3,09/18/21,Stanford,Vanderbilt,48.5,49.0,50.0,1.5,,,,,,,14.0,15.0,1.0,64.0
2021,3,09/18/21,Rice,Texas,52.5,51.5,48.5,-4.0,UNDER,LEAN,LOSS,+,1.0,-5.5,9.5,6.5,-3.0,58.0
2021,3,09/18/21,Tulane,Ole Miss,73.0,77.0,48.0,-25.0,UNDER,STRONG,LOSS,-,-4.0,-9.0,34.0,5.0,-29.0,82.0
2021,3,09/18/21,Oklahoma State,Boise State,57.5,58.0,55.1,-2.4,,,,,,,-14.1,-17.0,-2.9,41.0
2021,3,09/18/21,Arizona State,BYU,50.5,50.5,46.7,-3.8,UNDER,LEAN,WIN,-,0.0,6.5,-2.7,-6.5,-3.8,44.0
2021,3,09/18/21,Iowa State,UNLV,52.0,52.5,47.7,-4.3,UNDER,LEAN,WIN,-,-0.5,1.0,3.3,-1.5,-4.8,51.0
2021,3,09/18/21,Fresno State,UCLA,61.0,65.0,49.3,-11.7,UNDER,STRONG,LOSS,-,-4.0,-16.0,27.7,12.0,-15.7,77.0
2021,3,09/19/21,San José State,Hawai'i,59.5,63.0,58.3,-1.2,,,,,,,-28.3,-33.0,-4.7,30.0
2021,4,09/23/21,Marshall,App State,56.5,59.5,64.2,7.7,OVER,STRONG,WIN,+,3.0,4.5,-3.2,1.5,4.7,61.0
2021,4,09/24/21,Middle Tennessee,Charlotte,56.0,55.5,54.6,-1.4,,,,,,,26.4,25.5,-0.9,81.0
2021,4,09/24/21,Wake Forest,Virginia,66.5,71.0,62.1,-4.4,UNDER,LEAN,WIN,-,-4.5,12.5,-8.1,-17.0,-8.9,54.0
2021,4,09/24/21,Liberty,Syracuse,52.5,54.0,43.6,-8.9,UNDER,STRONG,WIN,-,-1.5,7.5,1.4,-9.0,-10.4,45.0
2021,4,09/24/21,UNLV,Fresno State,57.5,59.0,47.9,-9.6,UNDER,STRONG,LOSS,-,-1.5,-10.5,20.1,9.0,-11.1,68.0
2021,4,09/25/21,Florida International,Central Michigan,56.5,55.5,50.1,-6.4,UNDER,STRONG,LOSS,+,1.0,-1.5,7.9,2.5,-5.4,58.0
2021,4,09/25/21,SMU,TCU,64.0,65.5,59.4,-4.6,UNDER,LEAN,LOSS,-,-1.5,-12.0,16.6,10.5,-6.1,76.0
2021,4,09/25/21,Boise State,Utah State,63.5,69.5,57.2,-6.3,UNDER,STRONG,WIN,-,-6.0,33.5,-27.2,-39.5,-12.3,30.0
2021,4,09/25/21,Notre Dame,Wisconsin,46.5,44.0,45.4,-1.1,,,,,,,8.6,10.0,1.4,54.0
2021,4,09/25/21,Miami (OH),Army,52.0,48.5,51.3,-0.7,,,,,,,-18.3,-15.5,2.8,33.0
2021,4,09/25/21,Texas Tech,Texas,61.0,62.5,53.2,-7.8,UNDER,STRONG,LOSS,-,-1.5,-44.0,51.8,42.5,-9.3,105.0
2021,4,09/25/21,LSU,Mississippi State,57.5,55.0,55.9,-1.6,,,,,,,-2.9,-2.0,0.9,53.0
2021,4,09/25/21,Missouri,Boston College,59.0,58.0,55.8,-3.2,UNDER,LEAN,LOSS,+,1.0,-16.0,19.2,17.0,-2.2,75.0
2021,4,09/25/21,Bowling Green,Minnesota,50.5,51.0,46.4,-4.1,UNDER,LEAN,WIN,-,-0.5,26.5,-22.4,-27.0,-4.6,24.0
2021,4,09/25/21,Georgia,Vanderbilt,51.0,54.0,63.5,12.5,OVER,STRONG,WIN,+,3.0,11.0,-1.5,8.0,9.5,62.0
2021,4,09/25/21,Ohio,Northwestern,47.0,47.5,50.7,3.7,OVER,LEAN,LOSS,+,0.5,-6.0,-9.7,-6.5,3.2,41.0
2021,4,09/25/21,Massachusetts,Coastal Carolina,67.0,66.0,52.7,-14.3,UNDER,STRONG,WIN,+,1.0,11.0,3.3,-10.0,-13.3,56.0
2021,4,09/25/21,Toledo,Ball State,56.5,56.5,56.9,0.4,,,,,,,-22.9,-22.5,0.4,34.0
2021,4,09/25/21,Texas State,Eastern Michigan,61.0,62.5,55.5,-5.5,UNDER,STRONG,LOSS,-,-1.5,-19.0,24.5,17.5,-7.0,80.0
2021,4,09/25/21,San José State,Western Michigan,63.0,62.0,71.2,8.2,OVER,STRONG,LOSS,-,-1.0,-37.0,-45.2,-36.0,9.2,26.0
2021,4,09/25/21,Washington State,Utah,55.0,53.0,47.0,-8.0,UNDER,STRONG,WIN,+,2.0,18.0,-10.0,-16.0,-6.0,37.0
2021,4,09/25/21,Kent State,Maryland,66.5,71.5,69.0,2.5,,,,,,,-16.0,-18.5,-2.5,53.0
2021,4,09/25/21,Colorado State,Iowa,44.5,43.5,39.4,-5.1,UNDER,STRONG,WIN,+,1.0,6.5,-1.4,-5.5,-4.1,38.0
2021,4,09/25/21,Texas A&M,Arkansas,47.5,47.0,52.2,4.7,OVER,LEAN,LOSS,-,-0.5,-17.5,-22.2,-17.0,5.2,30.0
2021,4,09/25/21,Iowa State,Baylor,48.5,46.0,42.9,-5.6,UNDER,STRONG,LOSS,+,2.5,-11.5,17.1,14.0,-3.1,60.0
2021,4,09/25/21,UTSA,Memphis,64.5,66.5,56.4,-8.1,UNDER,STRONG,WIN,-,-2.0,5.5,2.6,-7.5,-10.1,59.0
2021,4,09/25/21,Rutgers,Michigan,53.0,50.0,47.7,-5.3,UNDER,STRONG,WIN,+,3.0,20.0,-14.7,-17.0,-2.3,33.0
2021,4,09/25/21,Illinois,Purdue,55.0,53.5,50.0,-5.0,UNDER,STRONG,WIN,+,1.5,33.0,-28.0,-31.5,-3.5,22.0
2021,4,09/25/21,Louisville,Florida State,61.0,61.0,54.4,-6.6,UNDER,STRONG,WIN,-,0.0,7.0,-0.4,-7.0,-6.6,54.0
2021,4,09/25/21,Clemson,NC State,47.0,47.5,45.0,-2.0,,,,,,,3.0,0.5,-2.5,48.0
2021,4,09/25/21,Wyoming,UConn,56.0,53.5,55.1,-0.9,,,,,,,-9.1,-7.5,1.6,46.0
2021,4,09/25/21,Kansas,Duke,58.0,57.5,55.3,-2.7,,,,,,,29.7,27.5,-2.2,85.0
2021,4,09/25/21,Georgia State,Auburn,57.0,57.0,48.9,-8.1,UNDER,STRONG,LOSS,-,0.0,-1.0,9.1,1.0,-8.1,58.0
2021,4,09/25/21,Arkansas State,Tulsa,62.5,65.0,63.3,0.8,,,,,,,11.7,10.0,-1.7,75.0
2021,4,09/25/21,Louisiana,Georgia Southern,53.0,54.5,51.5,-1.5,,,,,,,-3.5,-6.5,-3.0,48.0
2021,4,09/25/21,Buffalo,Old Dominion,54.0,50.5,48.9,-5.1,UNDER,STRONG,LOSS,+,3.5,-15.0,20.1,18.5,-1.6,69.0
2021,4,09/25/21,UCLA,Stanford,59.0,60.0,62.1,3.1,OVER,LEAN,PUSH,+,1.0,0.0,-3.1,-1.0,2.1,59.0
2021,4,09/25/21,Kansas State,Oklahoma State,45.5,47.5,43.6,-1.9,,,,,,,7.4,3.5,-3.9,51.0
2021,4,09/25/21,Nebraska,Michigan State,51.0,55.0,53.0,2.0,,,,,,,-10.0,-12.0,-2.0,43.0
2021,4,09/25/21,Kentucky,South Carolina,49.0,49.0,55.4,6.4,OVER,STRONG,LOSS,-,0.0,-23.0,-29.4,-23.0,6.4,26.0
2021,4,09/25/21,Tennessee,Florida,60.5,65.0,52.8,-7.7,UNDER,STRONG,WIN,-,-4.5,8.5,-0.8,-13.0,-12.2,52.0
2021,4,09/25/21,Navy,Houston,49.0,47.0,47.2,-1.8,,,,,,,0.8,1.0,0.2,48.0
2021,4,09/25/21,North Texas,Louisiana Tech,64.5,65.0,54.7,-9.8,UNDER,STRONG,WIN,-,-0.5,23.5,-13.7,-24.0,-10.3,41.0
2021,4,09/25/21,Southern Miss,Alabama,57.0,58.5,52.5,-4.5,UNDER,LEAN,LOSS,-,-1.5,-20.0,24.5,18.5,-6.0,77.0
2021,4,09/25/21,North Carolina,Georgia Tech,63.0,65.5,61.5,-1.5,,,,,,,5.5,1.5,-4.0,67.0
2021,4,09/25/21,West Virginia,Oklahoma,58.5,56.5,49.7,-8.8,UNDER,STRONG,WIN,+,2.0,29.5,-20.7,-27.5,-6.8,29.0
2021,4,09/25/21,Akron,Ohio State,67.5,66.5,70.1,2.6,,,,,,,-4.1,-0.5,3.6,66.0
2021,4,09/25/21,Hawai'i,New Mexico State,57.5,63.0,53.9,-3.6,UNDER,LEAN,LOSS,-,-5.5,-4.5,8.1,-1.0,-9.1,62.0
2021,4,09/25/21,Troy,UL Monroe,50.0,49.5,51.2,1.2,,,,,,,-6.2,-4.5,1.7,45.0
2021,4,09/25/21,Florida Atlantic,Air Force,50.5,54.0,51.4,0.9,,,,,,,-13.4,-16.0,-2.6,38.0
2021,4,09/25/21,Indiana,Western Kentucky,62.5,62.5,50.7,-11.8,UNDER,STRONG,LOSS,-,0.0,-1.5,13.3,1.5,-11.8,64.0
2021,4,09/25/21,UAB,Tulane,56.5,54.5,56.8,0.3,,,,,,,-7.8,-5.5,2.3,49.0
2021,4,09/25/21,New Mexico,UTEP,53.5,54.0,58.3,4.8,OVER,LEAN,LOSS,+,0.5,-20.5,-25.3,-21.0,4.3,33.0
2021,4,09/25/21,California,Washington,45.5,47.5,45.5,0.0,,,,,,,9.5,7.5,-2.0,55.0
2021,4,09/25/21,South Florida,BYU,52.0,54.5,56.6,4.6,OVER,LEAN,WIN,+,2.5,10.0,5.4,7.5,2.1,62.0
2021,4,09/25/21,Arizona,Oregon,58.0,59.0,54.4,-3.6,UNDER,LEAN,LOSS,-,-1.0,-2.0,5.6,1.0,-4.6,60.0
2021,4,09/25/21,Oregon State,USC,60.5,63.0,53.6,-6.9,UNDER,STRONG,LOSS,-,-2.5,-11.5,18.4,9.0,-9.4,72.0
2021,4,09/25/21,Colorado,Arizona State,44.0,45.5,39.8,-4.2,UNDER,LEAN,LOSS,-,-1.5,-4.0,8.2,2.5,-5.7,48.0
2021,5,09/30/21,Virginia,Miami,62.0,63.5,53.9,-8.1,UNDER,STRONG,WIN,-,-1.5,4.0,4.1,-5.5,-9.6,58.0
2021,5,10/01/21,Houston,Tulsa,56.0,54.0,57.2,1.2,,,,,,,-2.2,1.0,3.2,55.0
2021,5,10/01/21,Iowa,Maryland,45.5,47.5,46.5,1.0,,,,,,,18.5,17.5,-1.0,65.0
2021,5,10/01/21,BYU,Utah State,58.0,65.5,57.7,-0.3,,,,,,,-3.7,-11.5,-7.8,54.0
2021,5,10/02/21,Duke,North Carolina,69.0,74.5,64.0,-5.0,UNDER,STRONG,WIN,-,-5.5,24.0,-19.0,-29.5,-10.5,45.0
2021,5,10/02/21,Tennessee,Missouri,63.0,66.0,57.7,-5.3,UNDER,STRONG,LOSS,-,-3.0,-23.0,28.3,20.0,-8.3,86.0
2021,5,10/02/21,Charlotte,Illinois,54.5,54.0,57.8,3.3,OVER,LEAN,LOSS,-,-0.5,-16.5,-19.8,-16.0,3.8,38.0
2021,5,10/02/21,Michigan,Wisconsin,43.5,43.5,43.6,0.1,,,,,,,11.4,11.5,0.1,55.0
2021,5,10/02/21,Arkansas,Georgia,48.5,48.5,44.2,-4.3,UNDER,LEAN,WIN,-,0.0,11.5,-7.2,-11.5,-4.3,37.0
2021,5,10/02/21,Western Michigan,Buffalo,59.0,59.5,61.8,2.8,,,,,,,-20.8,-18.5,2.3,41.0
2021,5,10/02/21,Memphis,Temple,61.0,59.0,48.8,-12.2,UNDER,STRONG,LOSS,+,2.0,-4.0,16.2,6.0,-10.2,65.0
2021,5,10/02/21,Texas,TCU,67.0,65.5,62.4,-4.6,UNDER,LEAN,WIN,+,1.5,8.0,-3.4,-6.5,-3.1,59.0
2021,5,10/02/21,Pittsburgh,Georgia Tech,57.0,57.5,43.5,-13.5,UNDER,STRONG,LOSS,-,-0.5,-16.0,29.5,15.5,-14.0,73.0
2021,5,10/02/21,Minnesota,Purdue,47.5,46.0,50.5,3.0,OVER,LEAN,LOSS,-,-1.5,-14.5,-17.5,-13.0,4.5,33.0
2021,5,10/02/21,Toledo,Massachusetts,58.0,56.5,55.8,-2.2,,,,,,,-3.8,-4.5,-0.7,52.0
2021,5,10/02/21,Louisville,Wake Forest,60.5,64.5,56.3,-4.2,UNDER,LEAN,LOSS,-,-4.0,-10.5,14.7,6.5,-8.2,71.0
2021,5,10/02/21,USC,Colorado,50.5,51.0,57.6,7.1,OVER,STRONG,WIN,+,0.5,0.5,-6.6,0.0,6.6,51.0
2021,5,10/02/21,App State,Georgia State,56.0,54.5,57.0,1.0,,,,,,,4.0,6.5,2.5,61.0
2021,5,10/02/21,Eastern Michigan,Northern Illinois,62.0,62.0,66.1,4.1,OVER,LEAN,LOSS,-,0.0,-15.0,-19.1,-15.0,4.1,47.0
2021,5,10/02/21,UL Monroe,Coastal Carolina,58.5,57.5,53.1,-5.4,UNDER,STRONG,LOSS,+,1.0,-6.5,11.9,7.5,-4.4,65.0
2021,5,10/02/21,Cincinnati,Notre Dame,51.0,50.0,50.1,-0.9,,,,,,,-13.1,-13.0,0.1,37.0
2021,5,10/02/21,Oregon,Stanford,58.5,57.5,56.0,-2.5,,,,,,,-1.0,-2.5,-1.5,55.0
2021,5,10/02/21,UCF,Navy,56.5,52.5,48.0,-8.5,UNDER,STRONG,LOSS,+,4.0,-7.5,16.0,11.5,-4.5,64.0
2021,5,10/02/21,Central Michigan,Miami (OH),56.0,56.0,46.9,-9.1,UNDER,STRONG,WIN,-,0.0,11.0,-1.9,-11.0,-9.1,45.0
2021,5,10/02/21,Oklahoma,Kansas State,52.5,53.0,52.4,-0.1,,,,,,,15.6,15.0,-0.6,68.0
2021,5,10/02/21,Texas Tech,West Virginia,57.0,55.5,45.8,-11.2,UNDER,STRONG,WIN,+,1.5,14.0,-2.8,-12.5,-9.7,43.0
2021,5,10/02/21,Ohio State,Rutgers,56.5,58.0,59.4,2.9,,,,,,,5.6,7.0,1.4,65.0
2021,5,10/02/21,Ohio,Akron,54.5,55.0,53.0,-1.5,,,,,,,-2.0,-4.0,-2.0,51.0
2021,5,10/02/21,Bowling Green,Kent State,55.5,56.0,50.9,-4.6,UNDER,LEAN,WIN,-,-0.5,8.5,-3.9,-9.0,-5.1,47.0
2021,5,10/02/21,Nevada,Boise State,56.0,59.0,59.4,3.4,OVER,LEAN,WIN,+,3.0,16.0,12.6,13.0,0.4,72.0
2021,5,10/02/21,Ole Miss,Alabama,76.0,79.5,63.8,-12.2,UNDER,STRONG,WIN,-,-3.5,13.0,-0.8,-16.5,-15.7,63.0
2021,5,10/02/21,Tulane,East Carolina,64.0,64.5,60.5,-3.5,UNDER,LEAN,LOSS,-,-0.5,-17.0,20.5,16.5,-4.0,81.0
2021,5,10/02/21,Troy,South Carolina,44.0,43.5,44.9,0.9,,,,,,,-7.9,-6.5,1.4,37.0
2021,5,10/02/21,Florida International,Florida Atlantic,51.5,52.0,51.6,0.1,,,,,,,27.4,27.0,-0.4,79.0
2021,5,10/02/21,Syracuse,Florida State,52.0,50.5,43.6,-8.4,UNDER,STRONG,LOSS,+,1.5,-11.0,19.4,12.5,-6.9,63.0
2021,5,10/02/21,Arkansas State,Georgia Southern,45.5,66.0,63.6,18.1,OVER,STRONG,WIN,+,20.5,46.5,28.4,26.0,-2.4,92.0
2021,5,10/02/21,South Florida,SMU,68.0,68.5,61.4,-6.6,UNDER,STRONG,WIN,-,-0.5,10.0,-3.4,-10.5,-7.1,58.0
2021,5,10/02/21,Army,Ball State,47.0,47.5,56.1,9.1,OVER,STRONG,LOSS,+,0.5,-3.0,-12.1,-3.5,8.6,44.0
2021,5,10/02/21,Washington State,California,52.5,52.5,50.8,-1.7,,,,,,,-23.8,-25.5,-1.7,27.0
2021,5,10/02/21,Louisiana Tech,NC State,55.0,56.0,50.1,-4.9,UNDER,LEAN,LOSS,-,-1.0,-6.0,10.9,5.0,-5.9,61.0
2021,5,10/02/21,UNLV,UTSA,56.5,55.5,49.1,-7.4,UNDER,STRONG,WIN,+,1.0,15.5,-8.1,-14.5,-6.4,41.0
2021,5,10/02/21,Florida,Kentucky,55.0,56.5,45.3,-9.7,UNDER,STRONG,WIN,-,-1.5,22.0,-12.3,-23.5,-11.2,33.0
2021,5,10/02/21,Air Force,New Mexico,48.5,45.5,57.5,9.0,OVER,STRONG,LOSS,-,-3.0,-0.5,-9.5,2.5,12.0,48.0
2021,5,10/02/21,Southern Miss,Rice,45.5,44.5,42.7,-2.8,,,,,,,0.3,-1.5,-1.8,43.0
2021,5,10/02/21,Kansas,Iowa State,57.5,57.0,56.1,-1.4,,,,,,,9.9,9.0,-0.9,66.0
2021,5,10/02/21,Baylor,Oklahoma State,49.5,47.0,43.0,-6.5,UNDER,STRONG,WIN,+,2.5,11.5,-5.0,-9.0,-4.0,38.0
2021,5,10/02/21,Liberty,UAB,49.5,49.5,48.9,-0.6,,,,,,,-0.9,-1.5,-0.6,48.0
2021,5,10/02/21,Mississippi State,Texas A&M,47.0,45.5,53.9,6.9,OVER,STRONG,WIN,-,-1.5,1.0,-5.9,2.5,8.4,48.0
2021,5,10/02/21,Marshall,Middle Tennessee,64.5,65.5,62.0,-2.5,,,,,,,0.0,-3.5,-3.5,62.0
2021,5,10/02/21,Western Kentucky,Michigan State,60.0,66.5,53.1,-6.9,UNDER,STRONG,LOSS,-,-6.5,-19.0,25.9,12.5,-13.4,79.0
2021,5,10/02/21,UConn,Vanderbilt,52.0,51.0,54.3,2.3,,,,,,,3.7,7.0,3.3,58.0
2021,5,10/02/21,Boston College,Clemson,46.5,46.5,41.7,-4.8,UNDER,LEAN,WIN,-,0.0,14.5,-9.7,-14.5,-4.8,32.0
2021,5,10/02/21,Northwestern,Nebraska,50.0,51.5,50.2,0.2,,,,,,,12.8,11.5,-1.3,63.0
2021,5,10/02/21,Indiana,Penn State,51.5,54.0,48.0,-3.5,UNDER,LEAN,WIN,-,-2.5,27.5,-24.0,-30.0,-6.0,24.0
2021,5,10/02/21,Louisiana,South Alabama,51.0,52.5,49.6,-1.4,,,,,,,-11.6,-14.5,-2.9,38.0
2021,5,10/02/21,Washington,Oregon State,54.5,57.5,52.3,-2.2,,,,,,,-1.3,-6.5,-5.2,51.0
2021,5,10/02/21,Old Dominion,UTEP,49.5,48.5,46.7,-2.8,,,,,,,2.3,0.5,-1.8,49.0
2021,5,10/02/21,Auburn,LSU,53.5,56.0,64.3,10.8,OVER,STRONG,LOSS,+,2.5,-10.5,-21.3,-13.0,8.3,43.0
2021,5,10/02/21,Arizona State,UCLA,55.0,56.0,46.4,-8.6,UNDER,STRONG,LOSS,-,-1.0,-10.0,18.6,9.0,-9.6,65.0
2021,5,10/02/21,New Mexico State,San José State,51.5,51.5,48.7,-2.8,,,,,,,19.3,16.5,-2.8,68.0
2021,5,10/02/21,Fresno State,Hawai'i,63.0,64.5,54.4,-8.6,UNDER,STRONG,WIN,-,-1.5,12.0,-3.4,-13.5,-10.1,51.0
2021,6,10/07/21,Coastal Carolina,Arkansas State,70.0,74.5,67.2,-2.8,,,,,,,4.8,-2.5,-7.3,72.0
2021,6,10/07/21,Houston,Tulane,62.0,60.0,50.8,-11.2,UNDER,STRONG,PUSH,+,2.0,0.0,11.2,2.0,-9.2,62.0
2021,6,10/08/21,Charlotte,Florida International,59.0,60.5,61.5,2.5,,,,,,,16.5,17.5,1.0,78.0
2021,6,10/08/21,Temple,Cincinnati,54.0,52.5,41.4,-12.6,UNDER,STRONG,LOSS,+,1.5,-1.0,13.6,2.5,-11.1,55.0
2021,6,10/08/21,Stanford,Arizona State,52.0,53.5,50.7,-1.3,,,,,,,-12.7,-15.5,-2.8,38.0
2021,6,10/09/21,Arkansas,Ole Miss,66.0,66.5,52.9,-13.1,UNDER,STRONG,LOSS,-,-0.5,-37.0,50.1,36.5,-13.6,103.0
2021,6,10/09/21,West Virginia,Baylor,44.5,45.0,43.8,-0.7,,,,,,,21.2,20.0,-1.2,65.0
2021,6,10/09/21,Akron,Bowling Green,45.0,46.0,53.3,8.3,OVER,STRONG,WIN,+,1.0,10.0,1.7,9.0,7.3,55.0
2021,6,10/09/21,South Carolina,Tennessee,53.0,56.5,55.5,2.5,,,,,,,9.5,8.5,-1.0,65.0
2021,6,10/09/21,Vanderbilt,Florida,57.5,60.0,61.9,4.4,OVER,LEAN,LOSS,+,2.5,-15.5,-19.9,-18.0,1.9,42.0
2021,6,10/09/21,Northern Illinois,Toledo,54.5,51.0,47.2,-7.3,UNDER,STRONG,WIN,+,3.5,12.5,-5.2,-9.0,-3.8,42.0
2021,6,10/09/21,Maryland,Ohio State,68.0,71.5,64.2,-3.8,UNDER,LEAN,LOSS,-,-3.5,-15.0,18.8,11.5,-7.3,83.0
2021,6,10/09/21,Michigan State,Rutgers,50.0,49.5,42.0,-8.0,UNDER,STRONG,WIN,+,0.5,6.0,2.0,-5.5,-7.5,44.0
2021,6,10/09/21,Oklahoma,Texas,63.5,65.0,58.4,-5.1,UNDER,STRONG,LOSS,-,-1.5,-39.5,44.6,38.0,-6.6,103.0
2021,6,10/09/21,Georgia Tech,Duke,59.0,60.5,49.3,-9.7,UNDER,STRONG,WIN,-,-1.5,1.0,8.7,-2.5,-11.2,58.0
2021,6,10/09/21,Old Dominion,Marshall,64.0,62.5,49.0,-15.0,UNDER,STRONG,WIN,+,1.5,31.0,-16.0,-29.5,-13.5,33.0
2021,6,10/09/21,Virginia,Louisville,65.5,69.5,61.3,-4.2,UNDER,LEAN,LOSS,-,-4.0,-1.5,5.7,-2.5,-8.2,67.0
2021,6,10/09/21,Florida State,North Carolina,63.5,64.5,58.1,-5.4,UNDER,STRONG,WIN,-,-1.0,3.5,1.9,-4.5,-6.4,60.0
2021,6,10/09/21,Wisconsin,Illinois,43.0,42.0,43.9,0.9,,,,,,,-19.9,-18.0,1.9,24.0
2021,6,10/09/21,UConn,Massachusetts,55.0,57.0,53.6,-1.4,,,,,,,-13.6,-17.0,-3.4,40.0
2021,6,10/09/21,Ball State,Western Michigan,56.5,57.5,53.8,-2.7,,,,,,,11.2,7.5,-3.7,65.0
2021,6,10/09/21,San José State,Colorado State,45.5,44.5,43.9,-1.6,,,,,,,2.1,1.5,-0.6,46.0
2021,6,10/09/21,Miami (OH),Eastern Michigan,55.5,58.5,56.5,1.0,,,,,,,-31.5,-33.5,-2.0,25.0
2021,6,10/09/21,Central Michigan,Ohio,55.0,57.5,52.3,-2.7,,,,,,,4.7,-0.5,-5.2,57.0
2021,6,10/09/21,Florida Atlantic,UAB,49.0,49.0,55.1,6.1,OVER,STRONG,LOSS,-,0.0,-4.0,-10.1,-4.0,6.1,45.0
2021,6,10/09/21,SMU,Navy,57.5,56.5,53.0,-4.5,UNDER,LEAN,WIN,+,1.0,2.5,2.0,-1.5,-3.5,55.0
2021,6,10/09/21,Georgia,Auburn,45.0,45.5,56.9,11.9,OVER,STRONG,LOSS,+,0.5,-1.0,-12.9,-1.5,11.4,44.0
2021,6,10/09/21,Wake Forest,Syracuse,57.5,58.5,50.0,-7.5,UNDER,STRONG,LOSS,-,-1.0,-19.5,27.0,18.5,-8.5,77.0
2021,6,10/09/21,Middle Tennessee,Liberty,58.0,59.0,54.7,-3.3,UNDER,LEAN,WIN,-,-1.0,4.0,-0.7,-5.0,-4.3,54.0
2021,6,10/09/21,Boise State,BYU,56.0,58.0,50.2,-5.8,UNDER,STRONG,WIN,-,-2.0,13.0,-7.2,-15.0,-7.8,43.0
2021,6,10/09/21,North Texas,Missouri,66.5,69.0,54.8,-11.7,UNDER,STRONG,LOSS,-,-2.5,-16.5,28.2,14.0,-14.2,83.0
2021,6,10/09/21,Oregon State,Washington State,59.0,59.0,51.2,-7.8,UNDER,STRONG,WIN,-,0.0,4.0,3.8,-4.0,-7.8,55.0
2021,6,10/09/21,Penn State,Iowa,42.5,41.0,44.9,2.4,,,,,,,-1.9,2.0,3.9,43.0
2021,6,10/09/21,East Carolina,UCF,68.0,65.5,60.6,-7.4,UNDER,STRONG,WIN,+,2.5,32.0,-24.6,-29.5,-4.9,36.0
2021,6,10/09/21,TCU,Texas Tech,62.0,60.5,62.6,0.6,,,,,,,20.4,22.5,2.1,83.0
2021,6,10/09/21,Buffalo,Kent State,61.0,66.0,59.3,-1.7,,,,,,,26.7,20.0,-6.7,86.0
2021,6,10/09/21,UTEP,Southern Miss,45.5,46.0,51.5,6.0,OVER,STRONG,LOSS,+,0.5,-6.5,-12.5,-7.0,5.5,39.0
2021,6,10/09/21,UTSA,Western Kentucky,68.5,71.5,56.9,-11.6,UNDER,STRONG,LOSS,-,-3.0,-29.5,41.1,26.5,-14.6,98.0
2021,6,10/09/21,Wyoming,Air Force,49.0,46.5,51.4,2.4,,,,,,,-13.4,-8.5,4.9,38.0
2021,6,10/09/21,South Alabama,Texas State,53.0,52.5,50.9,-2.1,,,,,,,13.1,11.5,-1.6,64.0
2021,6,10/09/21,Georgia Southern,Troy,51.0,50.5,47.4,-3.6,UNDER,LEAN,PUSH,+,0.5,0.0,3.6,0.5,-3.1,51.0
